order_id,order_quantity,seller_id,product_id,product_price,product_name,buyer_id,first_name,last_name,email,address,city,country,cc_number,cc_exp,review,rating,seller_name,seller_country,order_date
130636,2,38279,83908,1323,"Insignificant Synthesizer",7622,Ike,Schowalter,stefanie.quitzon@yahoo.com,"33A/22 Metz Stravenue",Bacolod,Philippines,4532251696018660,05-2026,"Autem enim harum temporibus est odio.",3,"Kassulke, Medhurst and Haag",Singapore,02-01-2022
130637,6,43060,98156,4772,"Dreary Car polish",15536,Vineeta,Gill,zachery.howell@yahoo.com,"37, Nikita Society, Bandra",Noida,India,6011325279625656,04-2026,"Non rem dolor nulla ut est voluptate veniam.",4.5,Schaefer-Steuber,Nigeria,09-02-2025
130638,1,34197,58804,2462,"Alluring Travel guide",26681,Yash,Mittal,theodore61@bauch.com,"68, Pushpa Nagar,",Panaji,India,4532311022076178,02-2028,"Quia aut dolores a dolorum.",1,"Nitzsche, Mante and Purdy","Hong Kong",09-02-2024
130639,10,45093,94837,19407,"Surreal Pin",8080,Vincent,Bergnaum,mgottlieb@parisian.com,"897 Salvatore Harbor Apt. 006","Lake Myrtisborough","United States",2613126532258207,07-2028,"Sit velit ipsam odit animi labore.",2,"Haag, Cassin and Green","Hong Kong",03-08-2022
130640,4,35287,100731,12157,"Unseasoned Wand",10966,Trey,Kshlerin,kuhlman.adalberto@bosco.biz,"219 Dominique Squares Apt. 201",Jensenshire,"United States",342220914442315,03-2029,"Illum repudiandae velit eligendi eligendi minima et officia ut.",5,"Pollich, Botsford and Hauck","New Zealand",04-05-2021
130641,6,31809,85386,4423,"Unmotivated Banjo",29687,Roman,Stokes,cale84@cartwright.com,"826 Schmitt Union",Gusikowskiville,"United States",4556727950343556,11-2028,"Quasi velit est dolores quo suscipit.",5,"Jenkins LLC","Hong Kong",01-16-2024
130642,10,36326,102682,4728,"Uninspired Pencils",10114,Ola,Ryan,fstrosin@langworth.com,"97 Kim Hak Chang Road","New Territories","Hong Kong",4584540408795,11-2028,"Est eius consectetur quas.",2.5,Wilkinson-Morissette,Nigeria,09-28-2024
130643,8,37637,97672,2410,"Alluring Ottoman",23608,Brooks,O'Hara,melody69@gmail.com,"8106 Amelia Spring Apt. 703","Port Johnathonburgh","United States",2627673030039997,11-2028,"Sed vel magnam illo consequatur.",4,"Mayert, Bradtke and Dickens",Singapore,08-22-2022
130644,10,38360,54641,11824,"Astonishing Maracas",3735,Corene,Miller,vpadberg@breitenberg.net,"39 Shields Road",Lillianville,"New Zealand",5363236534996814,09-2027,"Voluptatem inventore vero eos blanditiis eum.",1.5,Vandervort-Kautzer,Uganda,04-24-2022
130645,4,40351,127375,18953,"Peculiar Ink",11356,Cecile,Osiki,viola.ratke@gmail.com,"3132 Asasira Viaduct Suite 296",Apac,Uganda,2398904468015762,12-2028,"Quae sint aperiam dolor omnis et autem.",4,Fritsch-Stoltenberg,Nigeria,02-25-2026
130646,8,32559,123258,3256,"Unmotivated Armor",23972,Mandy,Barigye,allan.cartwright@hotmail.com,"723 Caleb Squares",Kabale,Uganda,373658320364791,07-2028,"Expedita eaque quam qui repellendus nihil.",1,Gleason-Terry,Uganda,12-04-2024
130647,10,33053,59948,4702,"Nonchalant Chalice",19789,Bimla,Edwin,ivy12@kris.net,"36, Kajal Nagar,",Jammu,India,4929225659046513,02-2029,"Aut harum quia officiis ut perferendis labore.",5,"Wiza Inc",Philippines,06-17-2024
130648,6,36147,99079,15270,"Lackadaisical Potion",27094,Reina,Hodkiewicz,harvey.afton@hotmail.com,"39 Kot Tsa Street","Hong Kong","Hong Kong",4942901985084,07-2026,"Voluptatum qui fugit qui qui nobis.",1.5,"Konopelski Group","United States",08-16-2024
130649,1,37098,78360,4072,"Unpredictable Robot",3965,teboho,Pienaar,josianne.mraz@gmail.com,"48232 Nhlanhla Station",Lisahaven,"South Africa",5200548793433215,01-2028,"Velit dolorum quia accusantium reiciendis sit.",3.5,"Huel, Nader and O'Keefe","United States",01-17-2026
130650,5,34882,79562,1167,"Spellbinding Ab roller",3640,Obaid,Varkey,hjakubowski@gmail.com,"53, Jaswant Apartments, Dadar",Kanpur,India,2352203053456604,11-2026,"Doloremque quam cum nam ut et.",3.5,"Beer, Rath and Schinner",Uganda,09-28-2024
130651,10,38779,114830,2779,"Dazzling Bath sponge",20037,Ikhidie,Oluwanisola,iernser@gmail.com,"77 Bamisebi Street",AladeVille,Nigeria,4929445184794904,11-2028,"Ducimus tempora necessitatibus repellendus aut repellat.",1.5,"Will, Murphy and Sanford","Hong Kong",11-15-2024
130652,7,34176,100438,1068,"Tolerable Folic acid",10128,Jagruti,Lal,adrianna.moen@yahoo.com,"99, Goregaon,",Vishakhapattanam,India,2640814743038057,04-2028,"Inventore tenetur dolores omnis quam.",5,Halvorson-Anderson,"Hong Kong",03-15-2024
130653,8,37695,79349,10432,"Regular Helmet",20923,Wilford,Nuwamanya,hannah02@wiegand.com,"678 Bbosa Vista Suite 661",Bukedea,Uganda,5440858127037826,09-2028,"Non et voluptas et excepturi eos ea.",1,Block-Gottlieb,"United States",03-04-2024
130654,6,38229,123421,11252,"Dissonant Suitcase",29129,Chimamanda,Clare,rebeka.cummerata@gmail.com,"62 Adegoke Street",ChimamandaVille,Nigeria,6011461721060786,03-2029,"Quia velit debitis et corporis autem.",2.5,Upton-Ferry,Philippines,07-30-2021
130655,3,33987,88098,4665,"Monochrome Fuel injector cleaner",6760,Sibyl,Mitchell,wuckert.shanel@pfannerstill.com,"753 Durgan Quay",Joyceville,"New Zealand",341997618025303,03-2029,"In iure rem id qui qui.",2,"Beer LLC","New Zealand",12-11-2023
130656,7,38816,100023,12839,"Anomalous Bat",27033,Siddharth,Barad,florence02@kihn.com,"65, Zahir Society, Binita Nagar",Kota,India,4457372566647155,03-2027,"Perferendis voluptatem perspiciatis quia sunt est.",5,"Hauck Ltd","New Zealand",03-28-2026
130657,8,44254,101416,1638,"Illustrious Phone",24566,Umesh,Kibe,stoltenberg.brody@yahoo.com,"53, Naseer Apartments, Marathahalli",Raipur,India,2544241614378171,11-2027,"Mollitia blanditiis a modi sint dolores.",3,Deckow-Goodwin,Nigeria,06-12-2022
130658,9,43789,89873,16189,"Epic Pocket watch",9893,Theodora,Ankunding,heaney.clifton@gmail.com,"44389 Angelica Forges Apt. 576",Mertzland,"United States",4887029083864255,04-2027,"Neque odit in nihil quam non alias temporibus.",3.5,Witting-Hills,"Hong Kong",11-14-2023
130659,7,35390,57611,16781,"Prosaic Pencil sharpener",5767,Stefanie,Koepp,tdickinson@yahoo.com,"11 Hickle Avenue",Noeston,"New Zealand",4532086501551327,04-2026,"Consequatur ut qui ut molestiae voluptas.",1,Klein-Cole,"Hong Kong",01-23-2022
130660,3,43044,49957,12537,"Usual Tent",19236,Heidi,Roberts,elmo.jaskolski@gottlieb.com,"7 Wunsch Highway",Celiaville,"New Zealand",4485904997054811,12-2026,"Voluptatem sit vel adipisci et cum dolorum.",4,"Runte, Wuckert and Schroeder","United Kingdom",03-09-2024
130661,5,36411,117655,16096,"Blah Zither",13280,Rehman,Rana,wullrich@gmail.com,"43, Labeen Villas, Harmada",Jodhpur,India,4929936187982736,09-2028,"Reprehenderit repellat est distinctio occaecati atque reiciendis itaque rerum.",4,Fritsch-Weimann,India,11-05-2021
130662,2,40920,126822,1290,"Unremarkable Vitamin B12",29354,Toluwani,Iyalla,marcella38@yahoo.com,"27 Abosede Street",MuyiwaVille,Nigeria,2663146797923104,09-2028,"Sit enim omnis qui aperiam occaecati numquam.",1.5,"Denesik, Kirlin and Jacobson",Nigeria,06-26-2025
130663,10,45764,112291,15267,"Insipid Aerobic step",11390,Tyler,Bailey,xgoodwin@runte.com,"Studio 58
Adam Coves",Damienfort,"United Kingdom",4024007104568281,03-2028,"Dolor ducimus ad enim ratione similique quia.",1,"Feeney Inc",Nigeria,08-26-2022
130664,7,41586,64834,3060,"Bewildering Rearview mirror",13960,Arjun,Virk,shanahan.evelyn@howell.net,"52, Faraz Society, Dadar",Faridabad,India,4556944579587733,08-2027,"Quia odio veritatis occaecati aperiam saepe repudiandae sint.",2,Jacobs-White,Uganda,04-06-2024
130665,8,42017,50984,3593,"Peculiar Echinacea",9951,Avantika,Chander,patricia90@tremblay.com,"42, Kalpana Villas, Harmada",Kolkata,India,378494559755771,05-2028,"Alias ut nihil tempora et.",1,Kulas-Lakin,"New Zealand",12-18-2024
130666,8,31277,117745,17669,"Mediocre Luggage tag",11257,Ebiere,Hanifat,jerrod81@yahoo.com,"84 Gbogboade Street",ZainabVille,Nigeria,4716665795375887,01-2028,"Assumenda esse iusto non quod ut.",3,Schroeder-Bogisich,India,03-13-2026
130667,9,34739,112405,16651,"Magnetic Melatonin",28869,Eveline,Wasswa,sarina94@lubowitz.com,"2328 Lunyoro Radial Apt. 779",Kamwenge,Uganda,6011911754240457,06-2026,"Eius dolor tempore ut rerum et fugiat dolorum.",3.5,"Gulgowski, Erdman and Marvin",Nigeria,09-06-2025
130668,8,31172,93696,3847,"Lackadaisical Travel guide",4742,Lazaro,McClure,helen86@renner.biz,"Block 56, Stanley Court",Kowloon,"Hong Kong",3589170362002531,07-2028,"Quisquam velit est rerum pariatur possimus.",3,"Jast, Ruecker and Jacobson",India,02-24-2024
130669,4,41027,95762,1821,"Legendary Oboe",13328,Marty,Pfannerstill,cleve.cummings@jerde.org,"87/87 Hintz Forges Apt. 990",Candon,Philippines,2492736194314043,09-2028,"Deserunt maiores alias et.",3,"Parker Inc",India,05-25-2022
130670,6,35708,93486,3404,"Unsettling Hoodie",25503,Funmilade,Adewale,qgottlieb@hotmail.com,"81 Oyelude Street",AzubuikeVille,Nigeria,4539066393631588,09-2026,"Officiis ut cupiditate reiciendis distinctio occaecati unde totam.",4,Jones-Orn,"New Zealand",02-16-2022
130671,2,32626,81737,13738,"Hypnotic Chisel",28819,Brendan,Skiles,hiram17@oconner.com,"86 Put Mut New Village",Kowloon,"Hong Kong",4929275747118808,08-2026,"Ea et laboriosam iure omnis quo voluptatem iusto.",1,Greenholt-Hoppe,"Hong Kong",04-03-2025
130672,10,43377,83133,18782,"Jubilant Chair",29428,Nupoor,Rattan,rolfson.marion@hotmail.com,"21, Urmi Nagar,",Thiruvananthapuram,India,4485676358301,06-2027,"Libero mollitia sint assumenda totam nulla et.",1,"Farrell, Kiehn and Rowe","New Zealand",09-16-2023
130673,8,31659,61342,1733,"Tolerable Neck pillow",3740,Lola,Oluwaseun,sharon.ward@yahoo.com,"50 Adewale Street",ZainabVille,Nigeria,5427665048328243,01-2027,"Voluptate ea sequi odio tempore assumenda.",2.5,"Greenfelder, Hagenes and Torp","New Zealand",12-20-2025
130674,3,36282,56719,13901,"Unseasoned Razor",23548,Radhe,Naidu,wsporer@ferry.com,"26, DevikaPur,",Jabalpur,India,5351204384466506,04-2028,"Iure possimus repudiandae accusamus autem.",1,"Volkman, Beer and Schmidt","New Zealand",07-02-2022
130675,5,32292,60709,11933,"Sorcerous Highlighter",29005,Ratan,Kannan,zmohr@yahoo.com,"50, Akanksha Chowk,",Chandigarh,India,5314686221147479,01-2027,"Ratione nostrum iste molestiae perferendis.",1,"Hudson, Rice and Nikolaus",Uganda,11-28-2021
130676,6,32113,60888,2485,"Sensuous Jumper cables",16092,Ishat,Balasubramanian,qritchie@smitham.com,"88, RajPur,",Pune,India,3589608710105225,06-2026,"Nemo non est qui ut ut praesentium.",1,Kohler-Bernier,India,12-08-2023
130677,8,38006,108526,3173,"Blah Doll",26264,Maxwell,Biyinzika,reichert.elva@gmail.com,"3818 Natalia Haven Apt. 722",Buikwe,Uganda,4024007123496,03-2027,"Perferendis eveniet et eum ut soluta suscipit.",1.5,"Kunde, Torp and Fisher",Philippines,06-11-2021
130678,6,36645,94277,12112,"Unseasoned Truck",10439,Kunti,Chaudhry,hollie.schuppe@gmail.com,"71, Laveena Apartments, Sodala",Bengaluru,India,5121665255479282,11-2028,"Voluptate assumenda possimus aut accusantium.",3.5,Champlin-Pollich,"Hong Kong",11-30-2025
130679,10,34276,116775,13246,"Nonchalant Ball",10089,Brandyn,Donnelly,zgislason@homenick.net,"78A/27 Nader Mews",Gingoog,Philippines,2643705068926743,03-2027,"Earum nisi id perferendis harum.",1,Kub-Nitzsche,"Hong Kong",08-26-2024
130680,3,40028,116075,14099,"Epicurean Treats",25486,Abdul,Biyani,shalvorson@yahoo.com,"28, Harpreet Apartments, CharandeepPur",Darjeeling,India,4024007180397373,11-2027,"Ducimus voluptate totam deserunt velit veniam.",3.5,Bosco-Ferry,"Hong Kong",03-05-2025
130681,9,36145,69160,4578,"Unpredictable Lug wrench",13401,Munni,Pai,angelita00@gorczany.com,"11, SnehaPur,",Panaji,India,4024007123268921,09-2028,"Et porro beatae ut sed dolores iste.",2,"Kilback Group","United States",02-05-2026
130682,9,33142,59859,18716,"Regular Sandbag",290,Omari,Murazik,grant.micheal@hotmail.com,"42 Yiu Nip Ka Wai","New Territories","Hong Kong",4539097289943118,03-2029,"Harum omnis fuga ut ducimus illum distinctio officiis.",4,"Kessler, Pfannerstill and Hettinger","New Zealand",03-12-2026
130683,1,34271,84615,15968,"Otherworldly Campfire grill",12098,Poonam,Chia,nikki.heller@hotmail.com,"93, Baldev Villas, Kabeer Chowk",Alwar,India,5474993352706453,11-2026,"Voluptatem ut dignissimos iure amet vel.",3,Dicki-Jones,"United States",06-04-2022
130684,4,33185,59816,1495,"Confounding Potion",14635,Rotimi,Okunola,rmayer@abshire.biz,"60 Agboola Street",SekinatVille,Nigeria,4532721558533212,12-2027,"Fugiat voluptas quam atque ducimus nulla inventore a.",3.5,Osinski-O'Reilly,Nigeria,08-07-2023
130685,1,36849,56152,1248,"Enraptured Notebook",21343,Noemi,Carroll,golda72@hotmail.com,"31 Grady Close",Soniaville,"New Zealand",5259822783517570,11-2028,"Quas iure fugit ut nulla adipisci eveniet magni qui.",4.5,"Haley, Rau and Christiansen",Uganda,12-17-2022
130686,2,44489,98971,10219,"Celestial Cloak",23708,Stacy,Harris,vida.cronin@yahoo.com,"91 Kat Yue Ne Tsuen","Hong Kong","Hong Kong",5551819480786388,04-2029,"Dolores exercitationem assumenda facere vel nisi.",4.5,"Conn, Vandervort and Altenwerth",Singapore,07-25-2021
130687,10,44204,121456,1436,"Unexceptional Folding shovel",7132,John,Doe,schiller.bernie@gmail.com,"Doe Grove Place",JohnVille,Singapore,5121229716543234,07-2028,"Blanditiis et excepturi et nihil.",1.5,Huel-Kohler,"New Zealand",06-20-2025
130688,9,40733,52268,4001,"Unseasoned Scarf",3357,Tess,Byanyima,lesch.karen@schaefer.com,"781 Emmanuelle Hills",Kakiri,Uganda,2404080544822026,06-2026,"Hic velit alias accusamus aut magnam possimus a quam.",1,"Cruickshank PLC",Singapore,08-24-2025
130689,10,44048,107300,2664,"Ominous Garter",28918,Marina,Orishaba,west.brady@yahoo.com,"62414 Kijjoba Forks",Kumi,Uganda,4699561754134616,08-2026,"Iusto et error voluptatem omnis voluptatem vel.",5,"Dickens, Von and Stoltenberg",Philippines,07-12-2025
130690,3,33385,110552,1220,"Blissful Anklet",24236,Garry,Barrows,dan68@mayer.info,"61 Nui Tsim Village",Kowloon,"Hong Kong",5419308437006837,09-2028,"Ad laudantium sit delectus cumque accusamus a placeat.",3.5,"Waters Inc",India,08-09-2025
130691,6,33627,125716,4637,"Unsavory Trowel",27976,Jane,Doe,greenholt.kylie@gmail.com,"Doe Highway Quay",JohnVille,Singapore,4485512283327575,04-2026,"Quo numquam omnis expedita quisquam quis soluta non.",5,"Rau, Jerde and Nitzsche",Uganda,08-07-2023
130692,4,38599,54402,3990,"Enchanting Passport",3772,Alek,Beer,cole.tobin@gmail.com,"Block 26, Am Pau Estate","Hong Kong","Hong Kong",373759465687119,11-2027,"Et facere ex a omnis voluptatem dolorum ratione.",4,"Schiller, Koelpin and Maggio",India,02-15-2025
130693,4,40184,107832,4570,"Run-of-the-mill Printer paper",2962,Serena,Kub,ezboncak@gmail.com,"80A Ullrich Island Suite 412","San Fernando",Philippines,4916816091463145,07-2027,"Molestias impedit quia delectus.",2,"Terry Inc","Hong Kong",07-17-2021
130694,1,32027,85078,1186,"Uninterested Compass",6934,Raymond,Feest,casey.murazik@goldner.com,"203 Wilderman Parade",Emilieville,"New Zealand",5543729084287892,05-2026,"Velit tenetur sunt quam quos iste minima.",3,Steuber-Rosenbaum,Philippines,07-30-2021
130695,8,42712,90246,3651,"Absurd Zither",6207,Cole,Cummings,gerhard.reynolds@fritsch.com,"37A Schumm Park Suite 604",Biñan,Philippines,4361759222265304,12-2027,"Vel voluptatibus est molestias aperiam facilis deserunt dolorem.",2,Walsh-Lind,"United States",11-20-2025
130696,9,41387,95285,16932,"Run-of-the-mill Green tea extract",6484,Jamil,Skiles,percy.kutch@hotmail.com,"6 Rohan Terrace",Jenaston,"New Zealand",4024007175966448,11-2027,"Vel debitis tenetur nihil libero et neque debitis.",1.5,"Thompson, Spinka and Greenfelder",Singapore,10-09-2023
130697,2,44162,126577,16894,"Quirky Chair",1403,Tari,Ayomide,cindy.thiel@yahoo.com,"96 Saheed Street",YusufVille,Nigeria,2518052206122147,03-2027,"Blanditiis nobis eius quod omnis et ducimus.",2,Kunze-Leannon,"Hong Kong",06-23-2023
130698,3,43056,66552,2981,"Unadorned Duffle bag",27377,Kamini,Naik,darryl.runolfsson@hotmail.com,"24, Sushant Apartments, Urmi Chowk",Jodhpur,India,2522126852517422,08-2026,"Fugiat asperiores neque non iusto culpa asperiores.",4.5,Okuneva-Dietrich,India,03-08-2026
130699,10,45016,71554,2451,"Lifeless Table",21462,Dortha,Rice,ohauck@gmail.com,"Block 46, Ei Sim Shak Court",Kowloon,"Hong Kong",5221988512934017,02-2029,"Consequuntur explicabo aut sit rerum eum quis pariatur.",2,Senger-Franecki,"Hong Kong",03-12-2024
130700,4,32533,104048,4656,"Monochrome Toaster",23507,Allene,Huels,pbartell@macejkovic.com,"2 Parker Avenue",Briaston,"New Zealand",4716097369960516,07-2028,"Modi et esse voluptatum debitis blanditiis placeat quam.",3,Jakubowski-Gorczany,"United States",04-07-2024
130701,2,37215,55786,1142,"Confounding Eraser",16233,Kiel,Kertzmann,weimann.larissa@yahoo.com,"32 West Avenue",Darwinville,"New Zealand",5160122694436046,08-2026,"Velit magnam quas omnis nostrum rerum.",1,"Conroy, Kirlin and Hickle","Hong Kong",09-30-2022
130702,4,36502,123795,12139,"Lackadaisical Sandbag",3154,Devendra,Ganesh,antonina.gorczany@gmail.com,"68, Yerwada,",Bikaner,India,5482467317941430,11-2026,"Quisquam maiores iste repellat distinctio quia sunt quia.",3,"Mraz Group",Singapore,04-09-2021
130703,4,39231,53770,2195,"Unobtrusive Moccasin",1961,Jackson,Tumwiine,ghahn@yahoo.com,"280 Badru Spurs Suite 976",Nebbi,Uganda,4556115529224095,03-2027,"Fugiat sint perspiciatis repellendus.",2,Gusikowski-Zemlak,India,10-19-2023
130704,9,41315,122863,11449,"Unimposing Knife",19309,Jane,Doe,gabrielle.sipes@gmail.com,"Doe Link Grove",JohnVille,Singapore,6011844251353541,09-2026,"Ipsam fuga dolores enim rerum quia aut similique.",1,Frami-O'Keefe,"New Zealand",12-14-2021
130705,5,45410,47591,18829,"Regular Sword",12583,Anusha,Malpani,lucius.greenholt@gottlieb.com,"19, Dadar,",Indore,India,4485468482135584,11-2028,"Ducimus in expedita ratione non quaerat ex.",3.5,"Turcotte, Deckow and Leffler",Philippines,06-30-2025
130706,9,33845,82462,1770,"Resplendent Travel backpack",18143,Ashley,Nankunda,clotilde33@price.net,"30060 Nuwamanya Island Suite 796",Kakinga,Uganda,4532688667268,10-2026,"Quas et quam quod sit.",5,Heidenreich-Feeney,Singapore,01-24-2025
130707,1,38274,54727,16133,"Exquisite Sander",6461,Alberta,Crona,keely.ankunding@zieme.com,"90 Pak Chut Kek Street North","Hong Kong","Hong Kong",6011116891273359,07-2027,"Consequuntur hic vero quisquam.",2,Cruickshank-Deckow,"Hong Kong",01-30-2026
130708,3,33849,100452,3517,"Unchanging Clamp",14973,Juana,Schiller,lily.johnson@yahoo.com,"84 Mei Fo Keung Village","New Territories","Hong Kong",5298652082263946,10-2027,"Fugiat ea culpa error laborum.",1,Mayert-Bergnaum,"Hong Kong",06-29-2023
130709,5,38142,65985,11378,"Unmotivated Dashboard cleaner",2338,Eden,Muller,eleanora.pollich@yahoo.com,"36 Lui Tsim Lek Tsuen","New Territories","Hong Kong",3589737707151346,07-2026,"Itaque cum sint et voluptatum quod repellat libero laboriosam.",4.5,"Skiles, Von and Ferry",Nigeria,02-09-2025
130710,6,44202,101070,2793,"Magnificent Socks",4759,Sunny,Quigley,hbernier@gmail.com,"830 Hobart Bridge","South Amelieborough","United States",341027250419406,01-2028,"Ratione nihil nemo voluptatum ut.",3.5,Cole-Schoen,"United States",02-04-2025
130711,3,36667,113888,1659,"Ornate Calendar",16139,Cassandre,Murray,jace59@gmail.com,"75 Tseng Tsim Tsuen","New Territories","Hong Kong",4024007121044092,11-2028,"Ut ipsa officiis perferendis dolorem suscipit.",5,Thompson-Welch,Nigeria,05-26-2025
130712,5,35313,90422,2459,"Bland Bench",24032,Akunna,Aderonke,dach.freeman@champlin.com,"96 Abiola Street",SimisolaVille,Nigeria,3528304527505013,12-2028,"Voluptatum saepe voluptate molestiae.",1.5,Spencer-Stiedemann,Nigeria,06-16-2021
130713,5,45454,104421,19333,"Euphoric Tent",25442,Juanita,Mbabazi,dakota23@yahoo.com,"743 Katherine Drive Suite 883",Mpigi,Uganda,342319002227859,07-2026,"Architecto unde quas consectetur cum sit id rerum.",1,Jacobson-Gorczany,"New Zealand",02-19-2024
130714,6,35053,68210,4022,"Unanimated Robot",17996,Aurelia,Luettgen,brisa.kling@swift.com,"218 Jerrod Avenue",Carlieston,"New Zealand",4771973674257727,03-2027,"Exercitationem quas magnam dignissimos esse.",2,"Predovic and Sons",India,06-15-2025
